num,episode25,epsilon25,sum25
0,705,1.5,449
100,665,1.426826295,412
200,649,1.357222185,405
300,936,1.291013535,606
400,861,1.228034706,573
500,724,1.16812814,446
600,381,1.111143964,210
700,432,1.056939617,249
800,628,1.005379493,384
900,999,0.956334598,652
1000,722,0.909682234,463
1100,879,0.865305688,566
1200,639,0.82309394,442
1300,503,0.782941384,327
1400,898,0.74474757,623
1500,476,0.708416944,304
1600,999,0.673858616,762
1700,999,0.640986128,743
1800,999,0.609717242,654
1900,802,0.579973729,616
2000,782,0.551681178,574
2100,618,0.524768808,427
2200,518,0.499169289,411
2300,999,0.474818579,832
2400,999,0.451655756,820
2500,554,0.429622872,425
2600,351,0.408664808,253
2700,855,0.388729129,659
2800,999,0.369765962,853
2900,824,0.351727865,682
3000,667,0.334569711,554
3100,999,0.318248574,833
3200,559,0.302723623,456
3300,549,0.287956017,410
3400,999,0.273908811,895
3500,999,0.260546863,901
3600,999,0.247836743,899
3700,999,0.235746655,838
3800,999,0.224246351,921
3900,822,0.21330706,712
4000,278,0.202901415,200
4100,986,0.193003383,873
4200,999,0.183588201,900
4300,999,0.174632315,883
4400,999,0.16611332,903
4500,467,0.158009902,371
4600,999,0.150301788,957
4700,999,0.142969696,915
4800,999,0.135995281,942
4900,999,0.129361095,912
5000,999,0.123050542,873
5100,751,0.117047832,662
5200,839,0.11133795,766
5300,999,0.10590661,943
5400,999,0.100740224,988
5500,87,0.095825867,45
5600,999,0.091151244,951
5700,999,0.086704662,854
5800,999,0.082474994,979
5900,999,0.07845166,933
6000,999,0.074624594,995
6100,420,0.070984222,342
6200,999,0.067521437,969
6300,999,0.064227574,957
6400,999,0.061094395,993
6500,463,0.058114059,381
6600,999,0.055279112,968
6700,999,0.05258246,934
6800,999,0.050017358,997
6900,999,0.047577388,981
7000,293,0.045256445,234
7100,899,0.043048724,855
7200,999,0.040948701,1001
7300,999,0.038951122,978
7400,391,0.03705099,298
7500,999,0.035243551,999
7600,999,0.033524284,958
7700,999,0.031888887,992
7800,999,0.030333268,984
7900,999,0.03,983
8000,999,0.03,962
8100,999,0.03,979
8200,999,0.03,963
8300,999,0.03,1008
8400,999,0.03,974
8500,999,0.03,949
8600,999,0.03,949
8700,192,0.03,97
8800,999,0.03,1001
8900,152,0.03,80
9000,157,0.03,106
9100,999,0.03,962
9200,999,0.03,999
9300,373,0.03,303
9400,999,0.03,981
9500,999,0.03,966
9600,999,0.03,964
9700,999,0.03,1005
9800,999,0.03,995
9900,143,0.03,97
