num,episode15,epsilon15,sum15
0,458,1.5,246
100,534,1.426826295,324
200,610,1.357222185,382
300,366,1.291013535,213
400,610,1.228034706,379
500,999,1.16812814,639
600,904,1.111143964,569
700,920,1.056939617,599
800,999,1.005379493,632
900,685,0.956334598,428
1000,258,0.909682234,148
1100,550,0.865305688,357
1200,502,0.82309394,318
1300,485,0.782941384,305
1400,747,0.74474757,548
1500,747,0.708416944,560
1600,787,0.673858616,576
1700,652,0.640986128,503
1800,442,0.609717242,310
1900,531,0.579973729,378
2000,999,0.551681178,793
2100,459,0.524768808,363
2200,359,0.499169289,252
2300,999,0.474818579,791
2400,652,0.451655756,506
2500,999,0.429622872,804
2600,573,0.408664808,445
2700,225,0.388729129,135
2800,999,0.369765962,870
2900,286,0.351727865,192
3000,999,0.334569711,867
3100,999,0.318248574,825
3200,527,0.302723623,408
3300,257,0.287956017,168
3400,305,0.273908811,233
3500,999,0.260546863,899
3600,562,0.247836743,492
3700,802,0.235746655,685
3800,999,0.224246351,905
3900,229,0.21330706,146
4000,999,0.202901415,879
4100,999,0.193003383,919
4200,999,0.183588201,845
4300,936,0.174632315,813
4400,999,0.16611332,905
4500,512,0.158009902,432
4600,999,0.150301788,913
4700,999,0.142969696,913
4800,841,0.135995281,746
4900,999,0.129361095,962
5000,999,0.123050542,962
5100,721,0.117047832,617
5200,616,0.11133795,569
5300,999,0.10590661,912
5400,999,0.100740224,966
5500,999,0.095825867,935
5600,999,0.091151244,970
5700,999,0.086704662,979
5800,440,0.082474994,371
5900,999,0.07845166,973
6000,999,0.074624594,953
6100,532,0.070984222,450
6200,999,0.067521437,935
6300,317,0.064227574,230
6400,999,0.061094395,938
6500,999,0.058114059,973
6600,999,0.055279112,979
6700,999,0.05258246,966
6800,999,0.050017358,989
6900,999,0.047577388,941
7000,999,0.045256445,984
7100,999,0.043048724,972
7200,999,0.040948701,969
7300,999,0.038951122,989
7400,921,0.03705099,836
7500,537,0.035243551,463
7600,603,0.033524284,522
7700,999,0.031888887,983
7800,999,0.030333268,967
7900,999,0.03,986
8000,257,0.03,167
8100,999,0.03,955
8200,999,0.03,962
8300,999,0.03,1003
8400,999,0.03,978
8500,999,0.03,958
8600,999,0.03,1009
8700,999,0.03,1005
8800,999,0.03,1010
8900,966,0.03,879
9000,999,0.03,973
9100,999,0.03,967
9200,999,0.03,999
9300,999,0.03,1007
9400,999,0.03,982
9500,999,0.03,985
9600,999,0.03,983
9700,999,0.03,989
9800,999,0.03,1006
9900,999,0.03,988
