num,episode22,epsilon22,sum22
0,604,1.5,376
100,748,1.426826295,495
200,962,1.357222185,590
300,434,1.291013535,236
400,604,1.228034706,364
500,653,1.16812814,409
600,370,1.111143964,221
700,608,1.056939617,361
800,846,1.005379493,552
900,411,0.956334598,239
1000,999,0.909682234,661
1100,999,0.865305688,693
1200,954,0.82309394,664
1300,757,0.782941384,493
1400,605,0.74474757,422
1500,806,0.708416944,557
1600,684,0.673858616,484
1700,717,0.640986128,526
1800,999,0.609717242,789
1900,643,0.579973729,471
2000,999,0.551681178,767
2100,761,0.524768808,587
2200,947,0.499169289,748
2300,999,0.474818579,811
2400,999,0.451655756,826
2500,999,0.429622872,852
2600,999,0.408664808,812
2700,877,0.388729129,742
2800,999,0.369765962,842
2900,500,0.351727865,394
3000,999,0.334569711,835
3100,844,0.318248574,704
3200,858,0.302723623,722
3300,681,0.287956017,545
3400,999,0.273908811,874
3500,408,0.260546863,310
3600,999,0.247836743,900
3700,389,0.235746655,308
3800,690,0.224246351,582
3900,865,0.21330706,767
4000,869,0.202901415,756
4100,845,0.193003383,728
4200,637,0.183588201,559
4300,999,0.174632315,922
4400,515,0.16611332,405
4500,999,0.158009902,936
4600,204,0.150301788,130
4700,999,0.142969696,954
4800,999,0.135995281,970
4900,400,0.129361095,307
5000,999,0.123050542,947
5100,999,0.117047832,910
5200,362,0.11133795,278
5300,75,0.10590661,43
5400,999,0.100740224,960
5500,999,0.095825867,938
5600,322,0.091151244,239
5700,999,0.086704662,959
5800,367,0.082474994,278
5900,342,0.07845166,252
6000,576,0.074624594,482
6100,999,0.070984222,958
6200,999,0.067521437,949
6300,999,0.064227574,934
6400,999,0.061094395,939
6500,322,0.058114059,244
6600,322,0.055279112,216
6700,169,0.05258246,108
6800,175,0.050017358,131
6900,999,0.047577388,930
7000,127,0.045256445,66
7100,999,0.043048724,965
7200,999,0.040948701,926
7300,999,0.038951122,942
7400,999,0.03705099,977
7500,339,0.035243551,241
7600,999,0.033524284,920
7700,332,0.031888887,259
7800,999,0.030333268,974
7900,173,0.03,108
8000,999,0.03,977
8100,999,0.03,990
8200,999,0.03,924
8300,999,0.03,996
8400,999,0.03,967
8500,999,0.03,993
8600,999,0.03,953
8700,999,0.03,938
8800,999,0.03,968
8900,999,0.03,1001
9000,999,0.03,944
9100,999,0.03,982
9200,999,0.03,966
9300,999,0.03,993
9400,579,0.03,493
9500,999,0.03,1003
9600,999,0.03,973
9700,999,0.03,989
9800,999,0.03,945
9900,999,0.03,999
