num,episode8,epsilon8,sum8
0,938,1.5,558
100,520,1.426826295,316
200,601,1.357222185,379
300,869,1.291013535,549
400,450,1.228034706,272
500,378,1.16812814,202
600,732,1.111143964,446
700,453,1.056939617,260
800,710,1.005379493,463
900,891,0.956334598,579
1000,411,0.909682234,254
1100,999,0.865305688,677
1200,999,0.82309394,715
1300,999,0.782941384,721
1400,587,0.74474757,397
1500,711,0.708416944,485
1600,731,0.673858616,541
1700,601,0.640986128,434
1800,576,0.609717242,417
1900,999,0.579973729,757
2000,928,0.551681178,710
2100,979,0.524768808,726
2200,768,0.499169289,595
2300,999,0.474818579,825
2400,464,0.451655756,354
2500,553,0.429622872,419
2600,860,0.408664808,692
2700,397,0.388729129,301
2800,999,0.369765962,837
2900,999,0.351727865,871
3000,375,0.334569711,277
3100,606,0.318248574,493
3200,890,0.302723623,753
3300,999,0.287956017,857
3400,478,0.273908811,374
3500,908,0.260546863,776
3600,936,0.247836743,814
3700,999,0.235746655,869
3800,781,0.224246351,704
3900,537,0.21330706,452
4000,999,0.202901415,896
4100,999,0.193003383,882
4200,999,0.183588201,879
4300,999,0.174632315,929
4400,999,0.16611332,928
4500,248,0.158009902,163
4600,999,0.150301788,921
4700,999,0.142969696,897
4800,999,0.135995281,934
4900,305,0.129361095,210
5000,999,0.123050542,913
5100,855,0.117047832,774
5200,999,0.11133795,942
5300,999,0.10590661,940
5400,999,0.100740224,941
5500,999,0.095825867,930
5600,367,0.091151244,318
5700,999,0.086704662,947
5800,999,0.082474994,982
5900,999,0.07845166,982
6000,999,0.074624594,948
6100,191,0.070984222,104
6200,335,0.067521437,273
6300,999,0.064227574,961
6400,999,0.061094395,982
6500,999,0.058114059,961
6600,999,0.055279112,966
6700,999,0.05258246,927
6800,999,0.050017358,990
6900,999,0.047577388,979
7000,999,0.045256445,990
7100,999,0.043048724,993
7200,999,0.040948701,987
7300,999,0.038951122,976
7400,999,0.03705099,992
7500,999,0.035243551,996
7600,999,0.033524284,1005
7700,999,0.031888887,953
7800,999,0.030333268,961
7900,999,0.03,999
8000,999,0.03,999
8100,999,0.03,948
8200,999,0.03,1007
8300,999,0.03,988
8400,999,0.03,1005
8500,999,0.03,994
8600,999,0.03,969
8700,999,0.03,992
8800,999,0.03,1009
8900,999,0.03,1012
9000,999,0.03,979
9100,999,0.03,981
9200,999,0.03,995
9300,999,0.03,1014
9400,999,0.03,995
9500,999,0.03,1016
9600,999,0.03,1012
9700,999,0.03,1006
9800,999,0.03,1002
9900,999,0.03,976
