num,episode20,epsilon20,sum20
0,823,1.5,520
100,999,1.426826295,666
200,464,1.357222185,283
300,953,1.291013535,614
400,673,1.228034706,420
500,555,1.16812814,342
600,665,1.111143964,419
700,694,1.056939617,430
800,834,1.005379493,487
900,565,0.956334598,333
1000,737,0.909682234,489
1100,637,0.865305688,421
1200,999,0.82309394,722
1300,724,0.782941384,510
1400,999,0.74474757,738
1500,999,0.708416944,727
1600,743,0.673858616,569
1700,965,0.640986128,746
1800,542,0.609717242,399
1900,935,0.579973729,734
2000,599,0.551681178,466
2100,999,0.524768808,839
2200,999,0.499169289,821
2300,485,0.474818579,369
2400,999,0.451655756,822
2500,999,0.429622872,837
2600,999,0.408664808,847
2700,999,0.388729129,846
2800,546,0.369765962,421
2900,999,0.351727865,884
3000,999,0.334569711,860
3100,999,0.318248574,861
3200,999,0.302723623,892
3300,407,0.287956017,316
3400,999,0.273908811,898
3500,999,0.260546863,901
3600,999,0.247836743,900
3700,999,0.235746655,905
3800,999,0.224246351,941
3900,999,0.21330706,939
4000,816,0.202901415,700
4100,999,0.193003383,911
4200,999,0.183588201,921
4300,999,0.174632315,944
4400,999,0.16611332,966
4500,583,0.158009902,492
4600,999,0.150301788,943
4700,999,0.142969696,970
4800,999,0.135995281,932
4900,999,0.129361095,944
5000,259,0.123050542,169
5100,999,0.117047832,955
5200,999,0.11133795,982
5300,999,0.10590661,969
5400,999,0.100740224,983
5500,999,0.095825867,970
5600,999,0.091151244,975
5700,999,0.086704662,960
5800,999,0.082474994,970
5900,999,0.07845166,998
6000,505,0.074624594,445
6100,999,0.070984222,983
6200,999,0.067521437,988
6300,999,0.064227574,992
6400,999,0.061094395,952
6500,999,0.058114059,1001
6600,275,0.055279112,222
6700,999,0.05258246,967
6800,999,0.050017358,988
6900,999,0.047577388,978
7000,999,0.045256445,995
7100,923,0.043048724,909
7200,999,0.040948701,980
7300,999,0.038951122,987
7400,999,0.03705099,990
7500,999,0.035243551,1014
7600,487,0.033524284,399
7700,768,0.031888887,717
7800,999,0.030333268,1012
7900,999,0.03,979
8000,999,0.03,1010
8100,999,0.03,984
8200,999,0.03,989
8300,999,0.03,1000
8400,999,0.03,1005
8500,999,0.03,997
8600,999,0.03,986
8700,999,0.03,1000
8800,999,0.03,1007
8900,999,0.03,1018
9000,999,0.03,1000
9100,999,0.03,1013
9200,999,0.03,997
9300,432,0.03,345
9400,404,0.03,311
9500,999,0.03,998
9600,999,0.03,987
9700,999,0.03,999
9800,999,0.03,999
9900,999,0.03,990
