num,episode40,epsilon40,sum40
0,777,1.5,481
100,904,1.426826295,526
200,563,1.357222185,353
300,888,1.291013535,568
400,293,1.228034706,161
500,979,1.16812814,633
600,976,1.111143964,624
700,677,1.056939617,413
800,451,1.005379493,261
900,937,0.956334598,590
1000,267,0.909682234,142
1100,954,0.865305688,631
1200,999,0.82309394,702
1300,999,0.782941384,691
1400,822,0.74474757,597
1500,481,0.708416944,332
1600,636,0.673858616,457
1700,999,0.640986128,775
1800,999,0.609717242,765
1900,793,0.579973729,600
2000,999,0.551681178,809
2100,815,0.524768808,633
2200,696,0.499169289,542
2300,852,0.474818579,683
2400,999,0.451655756,815
2500,999,0.429622872,847
2600,999,0.408664808,805
2700,999,0.388729129,841
2800,999,0.369765962,845
2900,678,0.351727865,559
3000,999,0.334569711,874
3100,843,0.318248574,707
3200,702,0.302723623,577
3300,925,0.287956017,792
3400,999,0.273908811,840
3500,536,0.260546863,451
3600,999,0.247836743,867
3700,999,0.235746655,804
3800,515,0.224246351,413
3900,999,0.21330706,912
4000,999,0.202901415,855
4100,661,0.193003383,548
4200,270,0.183588201,176
4300,627,0.174632315,526
4400,366,0.16611332,269
4500,141,0.158009902,87
4600,561,0.150301788,493
4700,407,0.142969696,323
4800,999,0.135995281,932
4900,387,0.129361095,338
5000,999,0.123050542,970
5100,999,0.117047832,943
5200,909,0.11133795,825
5300,195,0.10590661,130
5400,871,0.100740224,763
5500,412,0.095825867,334
5600,242,0.091151244,173
5700,599,0.086704662,523
5800,999,0.082474994,981
5900,999,0.07845166,902
6000,788,0.074624594,703
6100,297,0.070984222,230
6200,460,0.067521437,354
6300,192,0.064227574,122
6400,823,0.061094395,744
6500,148,0.058114059,91
6600,207,0.055279112,122
6700,925,0.05258246,832
6800,248,0.050017358,162
6900,304,0.047577388,236
7000,519,0.045256445,457
7100,182,0.043048724,103
7200,332,0.040948701,265
7300,161,0.038951122,109
7400,684,0.03705099,601
7500,999,0.035243551,933
7600,297,0.033524284,205
7700,999,0.031888887,966
7800,940,0.030333268,866
7900,999,0.03,986
8000,999,0.03,947
8100,645,0.03,590
8200,999,0.03,998
8300,593,0.03,533
8400,999,0.03,946
8500,421,0.03,344
8600,317,0.03,238
8700,999,0.03,953
8800,999,0.03,975
8900,999,0.03,977
9000,999,0.03,996
9100,130,0.03,69
9200,999,0.03,937
9300,290,0.03,201
9400,999,0.03,929
9500,999,0.03,1017
9600,999,0.03,955
9700,999,0.03,978
9800,999,0.03,899
9900,999,0.03,965
