num,episode9,epsilon9,sum9
0,999,1.5,618
100,747,1.426826295,496
200,934,1.357222185,596
300,357,1.291013535,208
400,752,1.228034706,472
500,506,1.16812814,309
600,995,1.111143964,655
700,999,1.056939617,673
800,332,1.005379493,177
900,959,0.956334598,623
1000,885,0.909682234,612
1100,706,0.865305688,469
1200,999,0.82309394,709
1300,999,0.782941384,716
1400,999,0.74474757,720
1500,617,0.708416944,429
1600,811,0.673858616,606
1700,725,0.640986128,547
1800,987,0.609717242,760
1900,737,0.579973729,573
2000,788,0.551681178,610
2100,523,0.524768808,397
2200,999,0.499169289,785
2300,665,0.474818579,508
2400,866,0.451655756,693
2500,999,0.429622872,826
2600,999,0.408664808,821
2700,744,0.388729129,606
2800,999,0.369765962,839
2900,999,0.351727865,848
3000,905,0.334569711,757
3100,847,0.318248574,711
3200,983,0.302723623,848
3300,480,0.287956017,388
3400,964,0.273908811,826
3500,999,0.260546863,856
3600,999,0.247836743,886
3700,999,0.235746655,918
3800,929,0.224246351,840
3900,999,0.21330706,928
4000,206,0.202901415,125
4100,551,0.193003383,460
4200,536,0.183588201,452
4300,999,0.174632315,956
4400,664,0.16611332,572
4500,999,0.158009902,937
4600,999,0.150301788,956
4700,999,0.142969696,935
4800,458,0.135995281,349
4900,974,0.129361095,886
5000,265,0.123050542,177
5100,867,0.117047832,777
5200,577,0.11133795,534
5300,999,0.10590661,941
5400,999,0.100740224,924
5500,999,0.095825867,950
5600,999,0.091151244,936
5700,999,0.086704662,973
5800,999,0.082474994,964
5900,999,0.07845166,968
6000,999,0.074624594,974
6100,999,0.070984222,966
6200,999,0.067521437,942
6300,999,0.064227574,991
6400,999,0.061094395,952
6500,999,0.058114059,980
6600,999,0.055279112,974
6700,296,0.05258246,206
6800,999,0.050017358,970
6900,999,0.047577388,996
7000,999,0.045256445,977
7100,999,0.043048724,977
7200,999,0.040948701,1006
7300,999,0.038951122,992
7400,824,0.03705099,747
7500,999,0.035243551,1002
7600,487,0.033524284,396
7700,999,0.031888887,995
7800,999,0.030333268,1013
7900,999,0.03,996
8000,999,0.03,1001
8100,999,0.03,1002
8200,893,0.03,832
8300,999,0.03,988
8400,999,0.03,1010
8500,999,0.03,991
8600,999,0.03,1008
8700,999,0.03,992
8800,999,0.03,995
8900,999,0.03,970
9000,999,0.03,992
9100,999,0.03,1003
9200,999,0.03,994
9300,999,0.03,1001
9400,999,0.03,998
9500,999,0.03,1002
9600,999,0.03,999
9700,999,0.03,958
9800,999,0.03,1002
9900,999,0.03,1012
