num,episode12,epsilon12,sum12
0,999,1.5,647
100,646,1.426826295,411
200,713,1.357222185,443
300,958,1.291013535,608
400,277,1.228034706,141
500,628,1.16812814,358
600,498,1.111143964,289
700,507,1.056939617,296
800,562,1.005379493,358
900,472,0.956334598,299
1000,543,0.909682234,354
1100,999,0.865305688,664
1200,671,0.82309394,451
1300,857,0.782941384,607
1400,999,0.74474757,720
1500,999,0.708416944,797
1600,999,0.673858616,740
1700,999,0.640986128,776
1800,620,0.609717242,468
1900,580,0.579973729,437
2000,382,0.551681178,269
2100,455,0.524768808,326
2200,890,0.499169289,692
2300,480,0.474818579,355
2400,297,0.451655756,207
2500,999,0.429622872,843
2600,999,0.408664808,824
2700,999,0.388729129,847
2800,797,0.369765962,677
2900,849,0.351727865,711
3000,999,0.334569711,865
3100,969,0.318248574,823
3200,999,0.302723623,905
3300,999,0.287956017,892
3400,564,0.273908811,455
3500,999,0.260546863,826
3600,378,0.247836743,275
3700,999,0.235746655,875
3800,883,0.224246351,703
3900,659,0.21330706,559
4000,255,0.202901415,194
4100,999,0.193003383,916
4200,656,0.183588201,557
4300,999,0.174632315,873
4400,783,0.16611332,679
4500,745,0.158009902,643
4600,999,0.150301788,957
4700,999,0.142969696,917
4800,999,0.135995281,949
4900,999,0.129361095,935
5000,999,0.123050542,957
5100,124,0.117047832,51
5200,777,0.11133795,701
5300,947,0.10590661,843
5400,601,0.100740224,545
5500,999,0.095825867,906
5600,999,0.091151244,958
5700,999,0.086704662,955
5800,756,0.082474994,647
5900,927,0.07845166,844
6000,999,0.074624594,964
6100,999,0.070984222,960
6200,999,0.067521437,931
6300,892,0.064227574,825
6400,725,0.061094395,648
6500,999,0.058114059,974
6600,999,0.055279112,970
6700,999,0.05258246,977
6800,999,0.050017358,988
6900,999,0.047577388,952
7000,577,0.045256445,512
7100,999,0.043048724,942
7200,999,0.040948701,949
7300,999,0.038951122,948
7400,306,0.03705099,235
7500,999,0.035243551,991
7600,999,0.033524284,945
7700,999,0.031888887,947
7800,999,0.030333268,971
7900,999,0.03,977
8000,470,0.03,380
8100,999,0.03,985
8200,999,0.03,992
8300,999,0.03,969
8400,999,0.03,969
8500,999,0.03,980
8600,999,0.03,987
8700,683,0.03,622
8800,999,0.03,944
8900,999,0.03,924
9000,439,0.03,371
9100,801,0.03,722
9200,999,0.03,982
9300,999,0.03,957
9400,999,0.03,963
9500,999,0.03,999
9600,167,0.03,108
9700,999,0.03,982
9800,999,0.03,985
9900,999,0.03,944
